title,date,quote_text,status,url
Celso Russomanno não votou contra a Lei da Ficha Limpa,"24 de setembro de 2020, 18h48",Ele disse não para o projeto Ficha Limpa,,https://www.aosfatos.org/noticias/celso-russomanno-nao-votou-contra-lei-da-ficha-limpa/
É falso que MPF identificou depósitos de Jean Wyllys para advogado de Adélio Bispo,"21 de setembro de 2020, 15h45",URGENTE: MPF identificou depósitos de Jean Wyllys para advogado de Adélio Bispo. R$ 50 mil em depósitos.,FALSO,https://www.aosfatos.org/noticias/e-falso-que-mpf-identificou-depositos-de-jean-wyllys-para-advogado-de-adelio-bispo/
Filho mais novo de Bolsonaro não ganhou cargo na Secretaria de Cultura nem salário de R$ 37 mil,"22 de setembro de 2020, 17h32","Filho número 04 de #ForaBolsonaro, o pegador do condomínio, agora é consultor federal da secretaria especial de cultura da União, com um salário de 37.000 reais.",FALSO,https://www.aosfatos.org/noticias/filho-mais-novo-de-bolsonaro-nao-ganhou-cargo-na-secretaria-de-cultura-nem-salario-de-r-37-mil/
"Para elogiar Bolsonaro, post distorce falas de Joaquim Barbosa, Alberto Youssef e Beira-Mar","23 de setembro de 2020, 14h01",Ele foi elogiado pelo ministro Joaquim Barbosa como o único que não se vendeu no Mensalão.,FALSO,https://www.aosfatos.org/noticias/para-elogiar-bolsonaro-post-distorce-falas-de-joaquim-barbosa-alberto-youssef-e-beira-mar/
"Para elogiar Bolsonaro, post distorce falas de Joaquim Barbosa, Alberto Youssef e Beira-Mar","23 de setembro de 2020, 14h01",O Alberto Youssef disse que o Jair Bolsonaro era o único que não pegava dinheiro no petrolão.,FALSO,https://www.aosfatos.org/noticias/para-elogiar-bolsonaro-post-distorce-falas-de-joaquim-barbosa-alberto-youssef-e-beira-mar/
"Para elogiar Bolsonaro, post distorce falas de Joaquim Barbosa, Alberto Youssef e Beira-Mar","23 de setembro de 2020, 14h01",O Beira-mar disse que era um dos únicos que ele respeitava por saber de sua conduta.,FALSO,https://www.aosfatos.org/noticias/para-elogiar-bolsonaro-post-distorce-falas-de-joaquim-barbosa-alberto-youssef-e-beira-mar/
É falso que Covid-19 não matou nenhum político no Brasil,"23 de setembro de 2020, 14h52",Que raio de vírus é esse que não matou nenhum político. Será que esse vírus é corrupto.,FALSO,https://www.aosfatos.org/noticias/e-falso-que-covid-19-nao-matou-nenhum-politico-no-brasil/
Lula não foi convidado para discursar na ONU após ‘fiasco de Bolsonaro’,"23 de setembro de 2020, 18h39","ONU convida Lula para discursar, após fiasco de Bolsonaro.",FALSO,https://www.aosfatos.org/noticias/lula-nao-foi-convidado-para-discursar-na-onu-apos-fiasco-de-bolsonaro/
"No Roda Viva, Moro distorce fatos ao comentar relação de Bolsonaro com imprensa e Polícia Federal","21 de janeiro de 2020, 18h57",Não se vê qualquer iniciativa do presidente de cercear a liberdade de imprensa.,FALSO,https://www.aosfatos.org/noticias/no-roda-viva-moro-distorce-fatos-ao-comentar-relacao-de-bolsonaro-com-imprensa-e-policia-federal/
"No Roda Viva, Moro distorce fatos ao comentar relação de Bolsonaro com imprensa e Polícia Federal","21 de janeiro de 2020, 18h57","[Houve, no primeiro ano do governo Bolsonaro,] uma queda sem precedentes históricos nos números dos principais crimes como assassinatos, latrocínios, roubos. Todos esses indicadores criminais caíram.",FALSO,https://www.aosfatos.org/noticias/no-roda-viva-moro-distorce-fatos-ao-comentar-relacao-de-bolsonaro-com-imprensa-e-policia-federal/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","... caso fosse contaminado pelo vírus, [eu] não precisaria me preocupar, nada sentiria ou seria, quando muito acometido de uma gripezinha ou resfriadinho...",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25",O que se passa no mundo tem mostrado que o grupo de risco é o das pessoas acima dos 60 anos. Então por que fechar escolas?,FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Haddad não é o ‘pai do kit gay nas escolas’; desinformação volta a circular nas redes,"18 de setembro de 2020, 17h42",SE O POVO DO NORDESTE SOUBER EM REDE NACIONAL QUE FERNANDO HADDAD É ‘O PAI DO KIT GAY NAS ESCOLAS’ O PT JÁ ERA.,FALSO,https://www.aosfatos.org/noticias/haddad-nao-e-o-pai-do-kit-gay-nas-escolas-desinformacao-volta-circular-nas-redes/
Haddad não é o ‘pai do kit gay nas escolas’; desinformação volta a circular nas redes,"18 de setembro de 2020, 17h42",,FALSO,https://www.aosfatos.org/noticias/haddad-nao-e-o-pai-do-kit-gay-nas-escolas-desinformacao-volta-circular-nas-redes/
"Vídeo de chuva no Pantanal é de agosto, antes do recorde de incêndios na região","21 de setembro de 2020, 15h31",Tá dado o recado! Deus é Deus 🤠🤠🤠.,FALSO,https://www.aosfatos.org/noticias/video-de-chuva-no-pantanal-e-de-agosto-antes-do-recorde-de-incendios-na-regiao/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","“Segundo a Veja, está publicado aqui, quem vazou esse processo para a Globo foi o seu governador [do RJ, Wilson] Witzel”",,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05",Teve aquele caso que alguém tentou entrar com o nome dele [Adélio] na Câmara. O álibi perfeito.,,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Rede Globo, vocês tiveram acesso a um processo que segue em segredo de Justiça. Vocês têm que ser investigados no tocante a isso.",,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá passando fome.",,https://www.aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá desempregado",,https://www.aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá trabalhando de uber, o povo tá trabalhando de bicicleta pra entregar pizza.",,https://www.aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",Tive a possibilidade ímpar de escolher 22 ministros pelo critério técnico.,,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",Estamos terminando 2019 sem qualquer denúncia de corrupção.,,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O aumento significativo no número de turistas (...) bem demonstram os novos rumos do Brasil.,,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato e ficção no discurso de Wilson Witzel após ser afastado pelo STJ do governo do Rio,"28 de agosto de 2020, 16h27",[Determinei] a suspensão do pagamento [ao Iabas],FALSO,https://www.aosfatos.org/noticias/O-que-e-fato-e-ficcao-discurso-Wilson-Witzel-apos-afastado-governo-Rio/
O que é fato e ficção no discurso de Wilson Witzel após ser afastado pelo STJ do governo do Rio,"28 de agosto de 2020, 16h27",Antes da pandemia nós investimos R$ 7 bilhões na Saúde do estado. Nunca se investiu tanto dinheiro.,FALSO,https://www.aosfatos.org/noticias/O-que-e-fato-e-ficcao-discurso-Wilson-Witzel-apos-afastado-governo-Rio/
"Para elogiar Bolsonaro, post distorce falas de Joaquim Barbosa, Alberto Youssef e Beira-Mar","23 de setembro de 2020, 14h01",Ele devolveu R$ 250 mil doado pela JBS para sua campanha.,FALSO,https://www.aosfatos.org/noticias/para-elogiar-bolsonaro-post-distorce-falas-de-joaquim-barbosa-alberto-youssef-e-beira-mar/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38",Eu fui o único presidente a ser chamado para todas as reuniões do G8.,,https://www.aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38","... eles [Peru] crescem, mas não tem distribuição de renda. Então, o país cresce a 5% e a miséria cresce a 10%.",,https://www.aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
"As declarações de Lula à ‘Folha’ e ao ‘El País’, checadas","26 de abril de 2019, 20h38","… [O procurador Delton] Dallagnol pegando R$ 2,5 bilhões da Petrobras para criar uma fundação para ele.",,https://www.aosfatos.org/noticias/declaracoes-de-lula-folha-e-ao-el-pais-checadas/
O que é fato no que disse o ministro da Educação em audiência na Câmara,"17 de maio de 2019, 11h00","E nós estamos muito abaixo em todos os indicadores de desempenho [em educação] do que os nossos vizinhos, o Chile, o Uruguai.",,https://www.aosfatos.org/noticias/o-que-e-fato-no-que-disse-o-ministro-da-educacao-em-audiencia-na-camara/
O que é fato no que disse o ministro da Educação em audiência na Câmara,"17 de maio de 2019, 11h00",País rico não gasta 7% do PIB como o Brasil gasta [em educação pública]. A gente já gasta mais do que a média dos países ricos. A gente já gasta mais do que os países da América Latina.,,https://www.aosfatos.org/noticias/o-que-e-fato-no-que-disse-o-ministro-da-educacao-em-audiencia-na-camara/
"Contra evidências, Joice diz no Roda Viva que não difundiu notícia falsa nas eleições","23 de outubro de 2019, 12h21",Eu não difundi nenhum tipo de fake news [nas eleições de 2018].,,https://www.aosfatos.org/noticias/contra-serie-de-evidencias-joice-diz-no-roda-viva-que-nao-difundiu-noticia-falsa-nas-eleicoes/
Posts tiram de contexto frase de Damares sobre abuso sexual de crianças,"21 de agosto de 2020, 18h51", ,,https://www.aosfatos.org/noticias/posts-tiram-de-contexto-frase-de-damares-sobre-abuso-sexual-de-criancas/
"No Roda Viva, Moro distorce fatos ao comentar relação de Bolsonaro com imprensa e Polícia Federal","21 de janeiro de 2020, 18h57",A Polícia Federal tem trabalhado com absoluta liberdade.,FALSO,https://www.aosfatos.org/noticias/no-roda-viva-moro-distorce-fatos-ao-comentar-relacao-de-bolsonaro-com-imprensa-e-policia-federal/
"No Roda Viva, Moro distorce fatos ao comentar relação de Bolsonaro com imprensa e Polícia Federal","21 de janeiro de 2020, 18h57","O próprio Palocci já havia prestado depoimento em audiência pública perante a 13ª Vara (...), o que ele falou nessas audiências públicas é o que basicamente está naquele depoimento por escrito. Não há nenhuma novidade ali.",FALSO,https://www.aosfatos.org/noticias/no-roda-viva-moro-distorce-fatos-ao-comentar-relacao-de-bolsonaro-com-imprensa-e-policia-federal/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","Desde quando resgatamos nossos irmãos em Wuhan, na China, numa operação coordenada pelos Ministérios da Defesa e Relações Exteriores, surgiu para nós o sinal amarelo.",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","90% de nós não teremos qualquer manifestação, caso se contamine.",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25",[A Itália tem] um clima totalmente diferente do nosso [mais favorável à contaminação].,FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25","Uma gripezinha ou resfriadinho, como bem disse aquele conhecido médico daquela conhecida televisão.",FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25",Raros são os casos fatais de pessoas sãs com menos de 40 anos de idade.,FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,"24 de março de 2020, 20h25",[A Itália é] um país com grande número de idosos.,FALSO,https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/
Troca na PF e saída de Moro contradizem ‘carta branca’ prometida por Bolsonaro,"24 de abril de 2020, 16h52",1.,,https://www.aosfatos.org/noticias/troca-na-pf-e-saida-de-moro-contradizem-carta-branca-prometida-por-bolsonaro/
Troca na PF e saída de Moro contradizem ‘carta branca’ prometida por Bolsonaro,"24 de abril de 2020, 16h52",Carta branca para ministros,,https://www.aosfatos.org/noticias/troca-na-pf-e-saida-de-moro-contradizem-carta-branca-prometida-por-bolsonaro/
Troca na PF e saída de Moro contradizem ‘carta branca’ prometida por Bolsonaro,"24 de abril de 2020, 16h52",2.,,https://www.aosfatos.org/noticias/troca-na-pf-e-saida-de-moro-contradizem-carta-branca-prometida-por-bolsonaro/
"Em reunião ministerial, Bolsonaro falseia dado de desemprego e se contradiz sobre interferência no governo","22 de maio de 2020, 21h46","Eu acho que já bateu a dez milhões de carteira assinada, foi pro saco.",FALSO,https://www.aosfatos.org/noticias/em-reuniao-ministerial-bolsonaro-falseia-dado-de-desemprego-e-se-contradiz-sobre-interferencia-no-governo/
"Ao comparar mortes por Covid-19 em MG e SP, posts ignoram volume de testes e subnotificação","26 de maio de 2020, 13h41","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",,https://www.aosfatos.org/noticias/ao-comparar-mortes-por-covid-19-em-mg-e-sp-posts-ignoram-volume-de-testes-e-subnotificacao/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Ninguém dá atenção para os outros casos de parlamentares com assessores que movimentaram R$ 49 milhões. — Flávio Bolsonaro (PSL-RJ), em ",,https://www.aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Esse imóvel foi vendido. O meu patrimônio agora é um apartamento na Barra e uma sala comercial. — Flávio Bolsonaro (PSL-RJ), em ",,https://www.aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40",Era sim um tempo de medo e ameaças. Ameaça daquilo que os comunistas faziam onde era imposto sem exceção: prendiam e matavam seus próprios compatriotas.,,https://www.aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Foi aí que conclamado (...) principalmente, pelo povo na rua, povo de verdade, pais, mães, igreja, que o Brasil lembrou que possuía um Exército Nacional e apelou a ele.",,https://www.aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Foi aí que conclamado por jornais, rádios, TVs (...) que o Brasil lembrou que possuía um Exército Nacional e apelou a ele.",,https://www.aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Havia, sim, (...) greve nas fábricas.",,https://www.aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05",O Adélio tá condenado a viver a vida toda num manicômio judicial.,,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Vocês [TV Globo] vão renovar a concessão em 2022. Não vou persegui-los. Mas o processo vai estar limpo. Se não estiver limpo, legal, não tem renovação de vocês e de TV nenhuma.",,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Eu tenho registrado no painel eletrônico da Câmara presença às 17h41. Ou seja, 31 minutos depois da entrada desse cidadão. E tenho também 19h36.",,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","E tenho também registrado no dia anterior, e no dia posterior, as minhas digitais nos painéis de votação.",,https://www.aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","O óleo já foi recolhido. Hoje eu acredito que não tenha mais nenhuma praia suja no Nordeste. — Vice-presidente Hamilton Mourão, em ",,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","Cerca de 90% do litoral nordestino sequer foi atingido [pelas manchas de óleo]. — Ministro do Turismo, Marcelo Álvaro Antônio, em ",,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","""Não, porque a toxicidade é insignificante, é mínima. Na composição, o que seria [mais tóxico] é o benzeno, mas é mínimo""(...) - ministro da saúde, Luiz Henrique Mandetta, em ",,https://www.aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
É falso que Doria vendeu empresas à China,"17 de setembro de 2020, 13h37","Enquanto o povo se preocupa só com a Covid-19 vendo na Globo esquecem da China que já comprou através do Doria a SABESP, CPTM, Comgas, ANEL, Mineradora de extração de ferro em Minas Gerais, TV Band, CNN.",FALSO,https://www.aosfatos.org/noticias/e-falso-que-doria-vendeu-empresas-china/
É falso que Doria vendeu empresas à China,"17 de setembro de 2020, 13h37","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/e-falso-que-doria-vendeu-empresas-china/
Texto que acusa China de criar coronavírus para obter vantagem econômica reúne informações falsas,"3 de abril de 2020, 18h00","...esse vírus não atingiu a capital da China, Pequim, e a capital econômica, Xangai…",FALSO,https://www.aosfatos.org/noticias/texto-que-acusa-china-de-criar-coronavirus-para-obter-vantagem-economica-reune-informacoes-falsas/
Texto que acusa China de criar coronavírus para obter vantagem econômica reúne informações falsas,"3 de abril de 2020, 18h00","(...) não há isolamento em Pequim! Está aberto! Corona não tem efeito lá, por quê...?",FALSO,https://www.aosfatos.org/noticias/texto-que-acusa-china-de-criar-coronavirus-para-obter-vantagem-economica-reune-informacoes-falsas/
"Contra Moro, Bolsonaro omite pressão na PF ao afirmar que nunca pediu blindagem","24 de abril de 2020, 20h30",Nunca pedi pra ele [Moro] pra que a PF me blindasse onde quer que fosse.,FALSO,https://www.aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"27 de outubro de 2018, 02h05",Nunca vi o Lula pronunciar essa palavra [fascista] para se referir a ninguém. - Fernando Haddad (PT) em,,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
O que é fato e o que não é nas declarações de Haddad na última semana de campanha,"27 de outubro de 2018, 02h05","O Mourão, por exemplo, foi ele próprio torturador. - Fernando Haddad (PT) em ",,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-haddad-na-ultima-semana-de-campanha/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","[Só neste ano] ultrapassam 1,5 milhão de postos de trabalho [criados].",,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","Só neste ano, já chegou a quase 800 mil carteiras assinadas.",,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","Portanto, uma recuperação da economia e recuperação do trabalho, em função da modernização trabalhista.",INSUSTENTÁVEL,https://www.aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
"Nos EUA, Bolsonaro cita informações falsas sobre imigração e antiamericanismo","19 de março de 2019, 15h15",A maioria dos imigrantes não tem boas intenções nem quer fazer o bem ao povo americano.,,https://www.aosfatos.org/noticias/nos-eua-bolsonaro-cita-informacoes-falsas-sobre-imigracao-e-antiamericanismo/
"Nos EUA, Bolsonaro cita informações falsas sobre imigração e antiamericanismo","19 de março de 2019, 15h15","Vejam a experiência da França, cujas fronteiras foram abertas para receber refugiados sem nenhum tipo de seleção ou de filtro.",,https://www.aosfatos.org/noticias/nos-eua-bolsonaro-cita-informacoes-falsas-sobre-imigracao-e-antiamericanismo/
"Nos EUA, Bolsonaro cita informações falsas sobre imigração e antiamericanismo","19 de março de 2019, 15h15","... governos [Lula e Dilma] que, antes de tudo, eram antiamericanos.",,https://www.aosfatos.org/noticias/nos-eua-bolsonaro-cita-informacoes-falsas-sobre-imigracao-e-antiamericanismo/
O que é fato — e o que não é — nas declarações de Sérgio Moro ao Conversa com Bial,"11 de abril de 2019, 09h00","1. Quem que apresentou projeto que ataca a corrupção nos últimos governos durante todos esses escândalos de corrupção, pelo menos desde 2014? Praticamente ninguém apresentou nada.",,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-moro-ao-conversa-com-bial/
O que é fato — e o que não é — nas declarações de Sérgio Moro ao Conversa com Bial,"11 de abril de 2019, 09h00","2. De imediato, o Exército começou a apurar esses fatos e tomou as providências que foram cabíveis.",,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-moro-ao-conversa-com-bial/
O que é fato — e o que não é — nas declarações de Sérgio Moro ao Conversa com Bial,"11 de abril de 2019, 09h00","3. [O caso da família baleada por militares] não tem nada a ver com a questão. A previsão do pacote [anticrime], a previsão do pacote é no sentido, assim: havendo uma situação de legítima defesa, se há um excesso, se esse excesso é escusável com base na violenta emoção.",,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-moro-ao-conversa-com-bial/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07",Ainda ontem eu vi a notícia de que não vai ter aumento do salário-mínimo por dois anos.,,https://www.aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O sucesso (...) do nosso agronegócio (...) bem demonstram os novos rumos do Brasil.,,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O viés ideológico deixou de existir em nossas relações comerciais (...) bem demonstram os novos rumos do Brasil.,,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",Os números positivos da economia (...) bem demonstram os novos rumos do Brasil.,,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59","A queda dos índices de criminalidade, (...) bem demonstram os novos rumos do Brasil.",,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
Dados de cartórios não desmentem que há mais de 100 mil mortos pela Covid-19 no Brasil,"14 de agosto de 2020, 10h59",Não existe a menor chance de ter morrido 100 mil pessoas no Brasil só de Covid. A menos que tenham encontrado a cura para as demais doenças (...).,,https://www.aosfatos.org/noticias/dados-de-cartorios-nao-desmentem-que-ha-mais-de-100-mil-mortos-pela-covid-19-no-brasil/
"Vídeo em que secretário de Saúde da Bahia libera uso de cloroquina é de abril, não atual","14 de agosto de 2020, 16h26","Depois que Milhares de Pessoas Morreram para justificar investimentos, Governador da Bahia Rui Costa (PT) e o Secretário de Saúde Fábio Vilas Boas Liberam a Hidroxicloroquina.",,https://www.aosfatos.org/noticias/video-em-que-secretario-de-saude-da-bahia-libera-uso-de-cloroquina-e-de-abril-nao-atual/
"Em 90 minutos, Bolsonaro refuta ao menos cinco de suas declarações sobre protestos e coronavírus","12 de março de 2020, 21h48","Tem a questão do coronavírus também, que no meu entender está sendo superdimensionado o poder destruidor desse vírus, certo? Então, talvez esteja sendo potencializado, até por questões econômicas.” — Jair Bolsonaro, em ",,https://www.aosfatos.org/noticias/em-90-minutos-bolsonaro-refuta-ao-menos-cinco-de-suas-declaracoes-sobre-protestos-e-coronavirus/
"Em 90 minutos, Bolsonaro refuta ao menos cinco de suas declarações sobre protestos e coronavírus","12 de março de 2020, 21h48","Obviamente, temos, no momento, uma crise, uma pequena crise, não é? Ou, no meu entender, muito mais fantasia, a questão do coronavírus, que não é isso tudo que a grande mídia propala, ou propaga, pelo mundo todo. — ",,https://www.aosfatos.org/noticias/em-90-minutos-bolsonaro-refuta-ao-menos-cinco-de-suas-declaracoes-sobre-protestos-e-coronavirus/
O que Bolsonaro falou do coronavírus — e o que é fato,"16 de março de 2020, 20h25","Ontem, ouvi o relato das palavras do presidente Trump nos Estados Unidos. Tá numa linha semelhante à minha. (...) E pelo que tudo indica, ele vai reabrir a partir de hoje os postos de trabalho.",FALSO,https://www.aosfatos.org/noticias/o-que-o-presidente-falou-do-coronavirus-e-o-que-e-fato/
